model_family,fourier_mode,regime,split,auc_mean,auc_std,acc_mean,acc_std,f1_mean,f1_std,precision_mean,precision_std,recall_mean,recall_std,specificity_mean,specificity_std,loss_mean,loss_std
vit,concat_frequency,finetune,val,0.8413631692032368,0.00445618798027332,0.7594687947449495,0.0062865072259247305,0.8138820179328349,0.003613511856806341,0.758737107161003,0.008378691614102082,0.8777734985614283,0.006002621040411818,0.5826915590460555,0.021302705070962345,0.5656441163693854,0.061337529992275465
vit,frequency_3,finetune,test,0.7240230287851268,0.0072129630243929635,0.631042006738226,0.008690139125857274,0.7390183367893728,0.0035717637243110312,0.6218555459918426,0.007705010514927901,0.9107920839522737,0.010196124502710445,0.2548851833715625,0.030938088109495263,0.80539570293765,0.12758098982475155
vit,frequency_3,finetune,test_d,0.5281119440983082,0.00703083125252278,0.5561344787218256,0.007830578844416488,0.67842269782456,0.020746579453318745,0.5801121407022531,0.002020444523462025,0.8193320235756385,0.06343348257803645,0.20223447849282228,0.06740122588446813,1.4519617461902425,0.18302308973749717
vit,frequency_3,finetune,val,0.7742965357952273,0.008145611115794229,0.6795599980999301,0.009629004223386991,0.7716273001396019,0.004780944575921378,0.6734567004174477,0.009254729745242973,0.9035024127228655,0.009504712718916463,0.3449332272642643,0.03278707071610242,0.6708719350310237,0.10195016146796759
vit,magnitude,finetune,test,0.7240380602878632,0.009127537369307711,0.6354531814209633,0.006540418571215307,0.7358363753502908,0.0021888074618611033,0.629667097674801,0.006897464447059871,0.8852997268676027,0.011760432515052842,0.2995051673925929,0.029367878111630524,0.8349847631890628,0.09887589229876265
vit,magnitude,finetune,test_d,0.5347165658207432,0.008950013453695898,0.5496600658433499,0.005091098799333953,0.6570218897370041,0.007278786608903805,0.5832644563021963,0.0037248370892645397,0.7524040442761992,0.01970486167190111,0.277046983325172,0.023797447069656124,1.5118082540831095,0.09844661462305783
vit,magnitude,finetune,val,0.785495760086984,0.006905012054758367,0.6918643078656108,0.0076670813181768495,0.776512861314028,0.0034712758289727704,0.6867545902143067,0.008780675505526313,0.8934595953875082,0.009380090744279064,0.3906298133071545,0.02990331059019931,0.660561196835363,0.07575258372395932
vit,none,finetune,test,0.814312701061854,0.00940072946915048,0.7307204845367058,0.010907917653434377,0.7420502053971937,0.014795289482113567,0.8229716854526528,0.010396078081967075,0.6761378120657435,0.026815241068429075,0.8041132960490709,0.018553988576414392,0.656355015031772,0.041601694989602735
vit,none,finetune,test_d,0.6924664403669034,0.00844057293031598,0.63304698621027,0.01008261059277082,0.6516017649633865,0.019362751469280626,0.7149080200950182,0.007437899692121227,0.599570655038574,0.036072207863155195,0.6780598438184583,0.028335277302336623,1.3395873488421344,0.06799563478887596
vit,none,finetune,val,0.9336732911588985,0.003775786911465123,0.8678704966646988,0.005824830066526465,0.891411527727981,0.004784194173540752,0.8779795435409193,0.005447398339505308,0.9052762737590901,0.0057120596451402834,0.8119767776442511,0.009096609518805891,0.3325090055956084,0.033520346015867133
vit,phase,finetune,test,0.60199291689718,0.005127854282367248,0.5739528544026558,0.0007684924208041995,0.7285756065162744,0.0005533928731150405,0.5740079837036494,0.0008357194695039798,0.9970808376060185,0.0045593866369549345,0.005007602896832538,0.007923673584531067,0.7738389858808938,0.10362330116847294
vit,phase,finetune,test_d,0.49554738529898607,0.0033532473178299257,0.5733592749536953,0.00016414873037828062,0.7284629762724872,0.0006975444317075562,0.5735933566893027,0.00018816232815266055,0.9978992764387369,0.003163060441188223,0.0025153990876523318,0.003910842620471913,1.1461009103879516,0.16925777605194028
vit,phase,finetune,val,0.6562343589598867,0.006046480514473945,0.6000040715783473,0.0014140766735605782,0.7493707439706534,9.892746401059246e-05,0.5998570620876229,0.0012190356702539754,0.9981740332117532,0.0030123306950577836,0.005037152384015114,0.008027503211035281,0.7317957201646661,0.11579945937357518
xception,complex,finetune,test,0.5622349998218992,0.004458237753915163,0.5734615025254607,6.201108106234804e-05,0.7288947489606649,7.689690143126511e-05,0.573488052842568,1.67438674028075e-05,0.9998351622023097,0.0002476390017790395,0.00015205793665109827,0.00019846522830005084,1.8549370059324872,1.2020762929373592
xception,complex,finetune,test_d,0.5174480209723226,0.004189489902898779,0.5733746640505203,0.00025470760333019615,0.7287625758112252,0.0003773726199070753,0.5734773096516292,3.6379746633216054e-05,0.9993713163064835,0.0013098110657808134,0.0005721502023143599,0.0011652490924847724,3.2455386429343727,2.4697056452272705
xception,complex,finetune,val,0.5459572087676935,0.002598211768315722,0.5991001811852364,1.7565032071231323e-05,0.7492702311815156,2.4906987702230447e-05,0.5991038548685388,2.9016211606192168e-05,0.9998957884959563,0.0001661686035285624,0.0002098813493339482,0.0002853912096858287,2.3924810766953777,1.844723663131848
xception,concat,finetune,test,0.732921332676036,0.003931253084781561,0.6720242708041353,0.003149876325525215,0.7281905832836444,0.003172081118258289,0.6938978030055452,0.0035601091076592913,0.7661028319516987,0.007643322395494725,0.5455245998814464,0.010360795726103779,1.3982781280647947,0.1659050181387165
xception,concat,finetune,test_d,0.6119297819502667,0.0025581682174930886,0.59037082227242,0.003138857370491949,0.6429839819518206,0.007961252857368026,0.6427400137478504,0.002449908753751105,0.6434692606258086,0.01772766966504482,0.5189737377902631,0.01761801289716675,2.404461654238704,0.34051085972104145
xception,concat,finetune,val,0.8098229211442453,0.0014734191203551808,0.7380427922884306,0.0021859674328588074,0.7921858616411784,0.0030349137590678374,0.7548175265662802,0.0023593272787844196,0.8335107949525385,0.008982985644366883,0.5953893806807603,0.009173724283276856,0.9694397329268277,0.1183442530446403
xception,concat_frequency,finetune,test,0.6592209795560445,0.005961573599631664,0.6100710646506949,0.0037285025772052474,0.7022283230290709,0.003890857618696587,0.6247477627304533,0.004346374175225325,0.8018323829603717,0.013776301274358634,0.35222545810674977,0.021410166324505108,0.849941729878626,0.09943036761859918
xception,concat_frequency,finetune,test_d,0.5746495671305778,0.005445630573239371,0.575425810813039,0.002814596616643064,0.6863347118965972,0.005662928674956799,0.5954546676519,0.0025739421966595394,0.8102026929896018,0.018453637510397622,0.259740728331744,0.023020897501674884,1.2111265322418228,0.20258159411204163
xception,concat_frequency,finetune,val,0.675814514329221,0.0014443518322896612,0.6406519954126884,0.0025176410821467405,0.7340826185108605,0.0043403815615459035,0.659332810635185,0.0025241657568341454,0.828094062209737,0.013801535328281309,0.360566002606591,0.016894151912897327,0.775313127178681,0.07954302588989928
xception,frequency_3,finetune,test,0.699378277829247,0.013156314052906945,0.6484569682380034,0.010328239360160885,0.7083476120463081,0.011726392357438014,0.6755178676299244,0.007085432588557159,0.7448100052709761,0.022709757001766667,0.5188989974485194,0.018598079648161563,0.9352020608624478,0.18990706885401323
xception,frequency_3,finetune,test_d,0.5330246054048374,0.010939798436213118,0.5382006848148088,0.011919475820526108,0.5963260037563569,0.026138302666111037,0.5973879497097807,0.005407352704278799,0.5967760793521492,0.0489976581346794,0.45943918971160536,0.04123204420339045,2.1263778497604178,0.7356908417443608
xception,frequency_3,finetune,val,0.7467461618531527,0.004387945758668949,0.6799087966450195,0.0027005860078367725,0.7342218292012085,0.003433597516743092,0.7305976132127812,0.00841083351187141,0.7381482068824903,0.013946087894027683,0.5928843452209678,0.024191223101604254,0.7928185334075704,0.1356288761240767
xception,magnitude,finetune,test,0.7035187234107922,0.007548010956896008,0.6514193693767966,0.006098327012754438,0.712553713755572,0.0059099024679690635,0.6759372039701477,0.0052438894892247855,0.7534486559010973,0.011185084711974217,0.5142290147161155,0.013245744305924324,0.9387638315082534,0.1218541263867029
xception,magnitude,finetune,test_d,0.5328301767667045,0.007977762149647677,0.5496336845345073,0.005032496794440213,0.6326468202285979,0.008226381274695908,0.5942893232144353,0.0021669429153674353,0.6764368201638795,0.016574318116116295,0.3791319811345068,0.0117202185103077,2.1826670156611634,0.5388130187171514
xception,magnitude,finetune,val,0.7447130503677701,0.0060054588191466775,0.678198733739134,0.004281987858742346,0.7323638913849552,0.0024234594313533534,0.730093880381036,0.011846663837294191,0.7350422509684874,0.015164036920132405,0.5932601005399367,0.03198665405637178,0.7849151821788425,0.08346554937697291
xception,none,finetune,test,0.7729174673767253,0.004158443723612356,0.7058692916068965,0.002712105287935757,0.74597029307698,0.0032763936977614786,0.7391592002274456,0.008266043821799112,0.7531649815515837,0.013825454658171683,0.6422746836421742,0.02174493764503849,0.8918461807077721,0.030122963028790074
xception,none,finetune,test_d,0.6297430543308197,0.0012572474316626518,0.6044837232820547,0.0016215282562081267,0.6430589504686067,0.005768540328675759,0.6664724809242706,0.003287917722047797,0.6214001629210791,0.013412631138857717,0.5817375840828845,0.014949878981618927,1.863522380455212,0.17495413877462615
xception,none,finetune,val,0.8776208959112612,0.001364806033135075,0.7952389677191697,0.0013662253796914191,0.8314019196013767,0.0021152388190899376,0.8204842010170207,0.009058825736027374,0.8428558483042977,0.013204593056335305,0.7240872700191263,0.02102329296246718,0.5468821990146385,0.02488400748099324
xception,phase,finetune,test,0.5889056116737917,0.006343589758406323,0.5807702242960862,0.00336881619858671,0.7144738992114517,0.007782237115824501,0.5863447559704088,0.0059123458700684195,0.9154899611864489,0.03950413218224847,0.1307002396845442,0.058253814940202854,0.8491065499063868,0.12040192579060499
xception,phase,finetune,test_d,0.5111273930854299,0.004992937238671711,0.5690909990271893,0.0028465149624208397,0.714988829592331,0.005695798005171491,0.5759485194780865,0.0006629904614107772,0.9427552829555801,0.02047445455264481,0.06665549856962447,0.021407430243798674,1.37224272246978,0.33285487015789833
xception,phase,finetune,val,0.6244772308211475,0.004543275182126498,0.6050121129455833,0.0029760981834389163,0.7368040935872145,0.00725809844462944,0.6133165507788751,0.0067187857351849005,0.9236945243651027,0.03706766290485699,0.12881975592830175,0.05883573824445702,0.8349306759733871,0.11914994303427512
